"node","woman","man","girl","boy","mother","father","female","male","feminine","masculine"
"cuteness",0.0451200444420035,0.0205761380065914,0.202219988969126,0.0946391701662002,0.171632443903566,0.0363371833897721,0.0629802412876416,0.0192655673334441,0.0683068088023836,0.0132717569836596
"pike",0.599554787133355,0.493921941879139,0.599414283949898,0.597318829618352,0.341261654640836,0.33265410910582,0.536629308713199,0.445033288030166,0.71156598569763,0.372683694059969
"pilate",1.47124644477275,1.29310235514298,0.703407318765116,0.766668530643735,0.601918226344896,0.586552340309732,1.60606316994931,2.30244814385205,1.69578820039371,4.55662607090394
"pilgrim",0.799186855058175,1.42946113984506,0.817438587307326,1.03966326123475,1.00245331500609,3.38232357175487,0.592308685570283,0.624593873498619,0.753073157556355,0.686271976177217
"pilgrimage",0.845401484228697,1.47500919880876,0.82862417405168,1.00454500996972,1.08266869307462,3.53649379683864,0.62392575224534,0.644032339612328,0.816167436517664,0.71240188006095
"pillar",1.20365594475401,1.34146892507697,0.934370064863053,1.10932552330033,1.9193696719574,1.892382486501,1.05288062704071,1.63034881810367,0.928221505633075,1.50218709438601
"supporting",0.0280290439545818,0.0371564435756221,0.0193052692630651,0.0245286537681028,0.0293966480889299,0.0325123048436115,0.0235813493750898,0.0380879099863082,0.0294193247069307,0.0352924777297412
"pimp",2.64463717949199,1.42306801420716,1.98144142122487,1.12262753374227,0.631605543788896,0.739871974069615,2.69746574262064,1.54038951176451,2.62480253010277,1.46565767856358
"gangsta",0.0483247008185813,0.0686658552027369,0.0643087868920068,0.0657498353437864,0.029947187930117,0.0364234823680645,0.0617049209742741,0.0492769913732701,0.0501222420445658,0.0491437731097331
"pimping",0.147331829299305,0.0620854012672501,0.113829759036868,0.0379641702214086,0.0235397318946366,0.023454634940158,0.192448080546406,0.108840096162495,0.0951269841086711,0.0858833750092369
